FID,region,prefecture,commune,canton,localite,nom,categorie,statut,actif,prefecture_key,commune_key,canton_key,lon,lat
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4423,Centrale,Tchamba,Tchamba 1,Tchamba,TCHAMBA,Finance-centralespt-tchamba,Micro-Finance,En activité,True,TCHAMBA,TCHAMBA 1,TCHAMBA | TCHAMBA,1.41776,9.020614999999998
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4422,Centrale,Tchamba,Tchamba 3,Kaboli,GUINIGUI,Finance Centrale Spt-kaboli,Micro-Finance,En activité,True,TCHAMBA,TCHAMBA 3,TCHAMBA | KABOLI,1.5959683333333334,8.748108333333333
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4421,Centrale,Blitta,Blitta 1,Blitta,BLITTA GARE,STP Blitta,Banque,En activité,True,BLITTA,BLITTA 1,BLITTA | BLITTA,0.9782261175862939,8.32468879147974
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4420,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,ADETICOPE,FUCEC Togo Adétikopé,Micro-Finance,Non renseigné,False,AGOE-NYIVE,AGOE-NYIVE 6,AGOE-NYIVE | ADETIKOPE,1.2184175481834236,6.320862661814265
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-441f,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,ADETIKOPE,La Mutuelle Dignite Humaine,Micro-Finance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 6,AGOE-NYIVE | ADETIKOPE,1.222168333333333,6.315060000000002
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-441e,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,ADETIKOPE,CECAV Fraternite Adeticope,Micro-Finance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 6,AGOE-NYIVE | ADETIKOPE,1.2179356009455375,6.318307536869714
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-441d,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,ADETIKOPE,Mutuelle Akwaba Adetikope,Micro-Finance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 6,AGOE-NYIVE | ADETIKOPE,1.2193,6.320983333333334
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-441c,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Assiyéyé,Mutuelle Digitale Humaine Agoè Assiyéué,Micro-Finance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE | AGOE-NYIVE,1.1967199999999998,6.233856666666666
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-441b,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,LEGBASSITO,CEF-MF Legbassito,Micro-Finance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE | AGOE-NYIVE,1.167679999999999,6.256730000000002
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-441a,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,AGOE ASSIYEYE,ORABANK Assiyeye,Banque,En activité,True,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE | AGOE-NYIVE,1.1972415814054413,6.232927573115106
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4419,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,AGOE ASSIYEYE,WAGES Agoe,Micro-Finance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE | AGOE-NYIVE,1.1987100000000002,6.231383333333335
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4418,Grand Lomé,Golfe,Golfe 1,Bè-Est,LOME PORT,SGT Lomé Port,Banque,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.27442064514978,6.143232572355724
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4417,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,AGOE SOGBOSSITO,COOPEC la Grâce Divine,Micro-Finance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE | AGOE-NYIVE,1.1756911188695065,6.2571894804405845
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4416,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Agoe Assiyeye,CECAV Yayra Agoe,Micro-Finance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE | AGOE-NYIVE,1.1958578884997517,6.234360589748889
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4415,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,AGOE ASSIYEYE,URCLEC Agoè Assiyéyé,Micro-Finance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE | AGOE-NYIVE,1.198771666666666,6.230906666666669
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4414,Grand Lomé,Golfe,Golfe 6,Baguida,Luxolin,Banque Altantique Luxolin,Banque,En activité,True,GOLFE,GOLFE 6,GOLFE | BAGUIDA,1.3158102189914611,6.161233870428658
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4413,Grand Lomé,Golfe,Golfe 4,Amoutivé,DECKON,LMF le Pavillon,Micro-Finance,Non renseigné,False,GOLFE,GOLFE 4,GOLFE | AMOUTIVE,1.22862364676609,6.137680684468465
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4412,Grand Lomé,Golfe,Golfe 6,Baguida,BAGUIDA,WAGES Baguida,Micro-Finance,En activité,True,GOLFE,GOLFE 6,GOLFE | BAGUIDA,1.3282733333333334,6.1662366666666655
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4411,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,ADIDOGOME MADIBA,CORIS Bank ADidogome Madiba,Banque,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.1513587700659638,6.197987679351148
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4410,Grand Lomé,Golfe,Golfe 7,Aflao-Sagbado,ADIDOGOME,Microfinance COECEB Adidogome Assiyeye,Micro-Finance,En activité,True,GOLFE,GOLFE 7,GOLFE | AFLAO-SAGBADO,1.1460301112439952,6.197518845535679
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-440f,Grand Lomé,Golfe,Golfe 7,Aflao-Sagbado,ADIDOGOME,Microfinance COOP ICEC,Micro-Finance,Non renseigné,False,GOLFE,GOLFE 7,GOLFE | AFLAO-SAGBADO,1.1449674215718737,6.198527684220908
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-440e,Grand Lomé,Golfe,Golfe 6,Baguida,AVEPOZO,SPT Avepozo,Banque,En activité,True,GOLFE,GOLFE 6,GOLFE | BAGUIDA,1.3447015257107187,6.169299674041963
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-440d,Grand Lomé,Golfe,Golfe 7,Aflao-Sagbado,APEDOKOE,Microfinance Millenium Apedokoe,Micro-Finance,En activité,True,GOLFE,GOLFE 7,GOLFE | AFLAO-SAGBADO,1.1439749999999995,6.203886666666669
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-440c,Grand Lomé,Golfe,Golfe 7,Aflao-Sagbado,WOGNOME,Microfinance Echoppe Togo Wonye,Micro-Finance,En activité,True,GOLFE,GOLFE 7,GOLFE | AFLAO-SAGBADO,1.1478466666666665,6.191235000000001
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-440b,Grand Lomé,Golfe,Golfe 4,Amoutivé,DECKON,BOA Dekon,Banque,Non renseigné,False,GOLFE,GOLFE 4,GOLFE | AMOUTIVE,1.2268605396590395,6.136367321450171
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-440a,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,ADIDO-ADIN,CORIS Bank ADIDO-ADIN,Banque,Non renseigné,False,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE | AGOE-NYIVE,1.1894887451533154,6.209047659605975
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4409,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,AGBALEPEDOGAN,IB Bank Agbalépédogan,Banque,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.2008404516935074,6.197587713632931
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4408,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,AGBALEPEDOGAN,NSIA Banque Agbalepedogan,Banque,En activité,True,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.2075839,6.188443499999999
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4407,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,GTA,GTA Assurance,Assurance,En activité,True,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.2091357482495653,6.191123249293486
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4406,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,AVEDJI,COECEPT Avédji,Micro-Finance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.1726286999999995,6.1931832
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4405,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,AGBALEPEDOGAN,COOPEC AD Agbalépédogan,Micro-Finance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.1926177999999996,6.195376700000001
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4404,Grand Lomé,Golfe,Golfe 1,Bè-Est,N/a,BIA Togo Akodessewa,Banque,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2671495496505338,6.1554281268825015
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4403,Grand Lomé,Golfe,Golfe 6,Baguida,AVEPOZO,CECAV Fraternité,Micro-Finance,En activité,True,GOLFE,GOLFE 6,GOLFE | BAGUIDA,1.3490751938088497,6.170911213820332
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4402,Grand Lomé,Golfe,Golfe 1,Bè-Est,N/a,COOPEC AD,Micro-Finance,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2715866666666666,6.165543333333335
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4401,Grand Lomé,Golfe,Golfe 1,Bè-Est,KANYIKOPE,COCEC de Kanyikope,Micro-Finance,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.296562052580254,6.167922215436336
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4400,Grand Lomé,Golfe,Golfe 2,Bè-Centre,ATTIEGOUVI,MECI d'attiegou,Micro-Finance,En activité,True,GOLFE,GOLFE 2,GOLFE | BE-CENTRE,1.2710487271684414,6.187670142378855
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ff,Grand Lomé,Golfe,Golfe 1,Bè-Est,ADAKPAME,WAGES d'adakpame,Micro-Finance,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.289845023649574,6.170179306226796
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43fe,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,ADIDOADIN,Mutual Finance,Micro-Finance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE | AGOE-NYIVE,1.1881831721361695,6.211845685973874
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43fd,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,Avedji,WAGES Avedji,Micro-Finance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.1810367065458547,6.201059956400363
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43fc,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,Agbanlépédogan,Prudential Beneficial Life Insurance,Assurance,En activité,True,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.208490520384514,6.192360974830099
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43fb,Grand Lomé,Golfe,Golfe 1,Bè-Est,AKODESSEWA,SUNU Assurance Akodessewa,Assurance,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2410017754128015,6.140935731347781
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43fa,Grand Lomé,Golfe,Golfe 1,Bè-Est,AKODESSEWA,CORIS Bank d'Akodessewa,Banque,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2842216666666664,6.158920000000001
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43f9,Grand Lomé,Golfe,Golfe 1,Bè-Est,AKODESSEWA,CECAV Akodessewa,Micro-Finance,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2673616666666667,6.152386666666667
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43f8,Grand Lomé,Golfe,Golfe 1,Bè-Est,LOME PORT,ORABANK du Port,Banque,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.26661,6.139035000000001
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43f7,Grand Lomé,Golfe,Golfe 6,Baguida,ADAMAVO,COCEC Baguida,Micro-Finance,En activité,True,GOLFE,GOLFE 6,GOLFE | BAGUIDA,1.3136411638919152,6.171486047129651
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43f6,Grand Lomé,Golfe,Golfe 6,Baguida,Adamavo,COOPEC La Fructueuse Adamavo,Micro-Finance,En activité,True,GOLFE,GOLFE 6,GOLFE | BAGUIDA,1.3065666666666669,6.169595
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43f5,Grand Lomé,Golfe,Golfe 1,Bè-Est,ZOROBAR,Coda Zorobar,Micro-Finance,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2849031,6.1644953000000005
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43f4,Grand Lomé,Golfe,Golfe 1,Bè-Est,Attiegouvi,COOPEC la Fructueuse,Micro-Finance,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2667802999999993,6.165166
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43f3,Grand Lomé,Golfe,Golfe 1,Bè-Est,Akodessewa,SPT Akodessewa,Banque,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2672350000000001,6.151555
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43f2,Grand Lomé,Golfe,Golfe 1,Bè-Est,Zone portuaire,BSIC Lomé Port,Banque,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2766162,6.143397599999999
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43f1,Grand Lomé,Golfe,Golfe 6,Baguida,BAGUIDA,COFEC Baguida,Micro-Finance,En activité,True,GOLFE,GOLFE 6,GOLFE | BAGUIDA,1.3326791532536422,6.168959038121278
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43f0,Grand Lomé,Golfe,Golfe 6,Baguida,BAGUIDA,ORABANK Baguida,Banque,En activité,True,GOLFE,GOLFE 6,GOLFE | BAGUIDA,1.3285360279046412,6.164517051498921
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ef,Grand Lomé,Golfe,Golfe 6,Baguida,AVEPOZO,CORIS Bank Avepozo,Banque,En activité,True,GOLFE,GOLFE 6,GOLFE | BAGUIDA,1.3405748319468105,6.168183989263163
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ee,Grand Lomé,Golfe,Golfe 4,Amoutivé,ASSIVITO,ECOBANK Assivito,Banque,Non renseigné,False,GOLFE,GOLFE 4,GOLFE | AMOUTIVE,1.2215162673872737,6.129216922087024
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ed,Grand Lomé,Golfe,Golfe 6,Baguida,AVEPOZO,COOPECfi Avepozo,Micro-Finance,En activité,True,GOLFE,GOLFE 6,GOLFE | BAGUIDA,1.337521852719781,6.167714252132774
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ec,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Terminal du Sahel,ORABANK Agence Terminal du Sahel,Banque,En construction / inachevé,False,AGOE-NYIVE,AGOE-NYIVE 4,AGOE-NYIVE | TOGBLEKOPE,1.2100816666666663,6.268985
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43eb,Grand Lomé,Golfe,Golfe 1,Bè-Est,AKODESSEWA,ECOBANK Akodessewa,Banque,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2657799927264453,6.153124920152232
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ea,Grand Lomé,Golfe,Golfe 1,Bè-Est,AKODESSEWA,ORABANK Port,Banque,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2744033333333329,6.143516666666668
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43e9,Grand Lomé,Golfe,Golfe 1,Bè-Est,LOME PORT,BOA Lomé Port,Banque,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2745149007793795,6.142972113871874
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43e8,Grand Lomé,Golfe,Golfe 1,Bè-Est,LOME PORT,ECOBANK Rond Point Port,Banque,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2745258948325309,6.142863032694351
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43e7,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Assiyeye,COOPECfI Assiyeye,Micro-Finance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE | AGOE-NYIVE,1.1975528269774174,6.225889556983486
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43e6,Grand Lomé,Golfe,Golfe 7,Aflao-Sagbado,YOKOE,Microfinance FIDES -Togo Yokoe,Micro-Finance,En activité,True,GOLFE,GOLFE 7,GOLFE | AFLAO-SAGBADO,1.1437457281785857,6.180241237402258
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43e5,Grand Lomé,Golfe,Golfe 1,Bè-Est,BE,FUCEC Togo Bè,Micro-Finance,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2426933333333334,6.142240000000001
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43e4,Grand Lomé,Golfe,Golfe 1,Bè-Est,AKODESSEWA,GTA Assurance Akodésséwa,Assurance,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2715166666666669,6.1503916666666685
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43e3,Grand Lomé,Golfe,Golfe 1,Bè-Est,ROND POINT PORT,UTB Lomé Port,Banque,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2747953293072487,6.143576541821805
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43e2,Grand Lomé,Golfe,Golfe 1,Bè-Est,POSTE LOME PORT,SPT Lomé Port,Banque,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2755516563489213,6.1441004973871145
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43e1,Grand Lomé,Golfe,Golfe 1,Bè-Est,LOME PORT,COOPEC Maturite TP3,Micro-Finance,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2886833598005274,6.160222628839682
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43e0,Grand Lomé,Golfe,Golfe 1,Bè-Est,LOME PORT,BTCI Lomé Port,Banque,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2757155916040237,6.143110371857142
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43df,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 2,Légbassito,AHOUNKPOE,COOPEC AD Agence de Legbassito,Micro-Finance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 2,AGOE-NYIVE | LEGBASSITO,1.1522400000000004,6.268031666666668
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43de,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 2,Légbassito,AHOUNKPOE,WAGES Agence de Legbassito,Micro-Finance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 2,AGOE-NYIVE | LEGBASSITO,1.1519700000000002,6.266851666666668
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43dd,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,GTA,Banque Atlantique Agence Agbalepedogan,Banque,Non renseigné,False,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.2082627695815624,6.19134802346902
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43dc,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 2,Légbassito,Legbassimé,FUCEC Togo Agence de Legbassito,Micro-Finance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 2,AGOE-NYIVE | LEGBASSITO,1.151315,6.267165
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43db,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 2,Légbassito,Zossimé,ASJD Agence de Zossime,Micro-Finance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 2,AGOE-NYIVE | LEGBASSITO,1.1510696396471616,6.233140131385709
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43da,Grand Lomé,Golfe,Golfe 6,Baguida,BAGUIDA,BOA Baguida,Banque,En activité,True,GOLFE,GOLFE 6,GOLFE | BAGUIDA,1.320587953967112,6.162544292554736
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43d9,Grand Lomé,Golfe,Golfe 6,Baguida,BAGUIDA,NSIA Baguida,Banque,En activité,True,GOLFE,GOLFE 6,GOLFE | BAGUIDA,1.334903160420629,6.166494457546458
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43d8,Grand Lomé,Golfe,Golfe 6,Baguida,BAGUIDA,BIA Togo Baguida,Banque,En activité,True,GOLFE,GOLFE 6,GOLFE | BAGUIDA,1.3156363022844992,6.161217522821812
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43d7,Grand Lomé,Golfe,Golfe 6,Baguida,BAGUIDA,FUCEC Togo Baguida,Micro-Finance,En activité,True,GOLFE,GOLFE 6,GOLFE | BAGUIDA,1.34466333419383,6.169838277997084
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43d6,Grand Lomé,Golfe,Golfe 6,Baguida,BAGUIDA,Sanlam Baguida,Assurance,En activité,True,GOLFE,GOLFE 6,GOLFE | BAGUIDA,1.3397850000000002,6.168284999999999
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43d5,Grand Lomé,Golfe,Golfe 2,Bè-Centre,AEROPORT DE LOME,SPT Aeroport International Gnassingbe Eyadema,Banque,En activité,True,GOLFE,GOLFE 2,GOLFE | BE-CENTRE,1.2522538999999993,6.174271400000001
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43d4,Grand Lomé,Golfe,Golfe 2,Bè-Centre,AEROPORT DE LOME,ECOBANK Aerogare,Banque,En activité,True,GOLFE,GOLFE 2,GOLFE | BE-CENTRE,1.252095291758954,6.174150719816597
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43d3,Grand Lomé,Golfe,Golfe 2,Bè-Centre,AEROPORT DE LOME,NSIA Banque Aeroport International Gnassingbe Eyadema,Banque,Non renseigné,False,GOLFE,GOLFE 2,GOLFE | BE-CENTRE,1.2529785166790974,6.170669881612013
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43d2,Grand Lomé,Golfe,Golfe 2,Bè-Centre,AÉROPORT international,ORABANK Aéroport,Banque,En activité,True,GOLFE,GOLFE 2,GOLFE | BE-CENTRE,1.2531106999999995,6.170732600000001
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43d1,Grand Lomé,Golfe,Golfe 2,Bè-Centre,AÉROPORT,SPT de L 'aeroport International Gnassingbe Eyadema,Banque,Non renseigné,False,GOLFE,GOLFE 2,GOLFE | BE-CENTRE,1.2515283333333331,6.168221666666668
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43d0,Grand Lomé,Golfe,Golfe 1,Bè-Est,N/a,FINAM,Micro-Finance,Fermé / abandonné,False,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2445354856688033,6.143833248529891
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43cf,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,AGBALEPEDO,MECIT Agbalépédo,Micro-Finance,En activité,True,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.2084000000000004,6.195708333333332
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ce,Grand Lomé,Golfe,Golfe 1,Bè-Est,AKODESSEWA,Institution de Microfinance,Micro-Finance,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2688716666666666,6.154298333333332
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43cd,Grand Lomé,Golfe,Golfe 1,Bè-Est,BE KPEHENOU,UTB Be Kpehenou,Banque,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2367188400601268,6.138376818007044
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43cc,Grand Lomé,Golfe,Golfe 7,Aflao-Sagbado,ATILAMONOU,Agence de Transfert Fintech Atilamonou,Micro-Finance,En activité,True,GOLFE,GOLFE 7,GOLFE | AFLAO-SAGBADO,1.1282929798098644,6.217434534859058
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43cb,Grand Lomé,Golfe,Golfe 7,Aflao-Sagbado,SEGBE,Microfinance COECEB Segbe,Micro-Finance,En construction / inachevé,False,GOLFE,GOLFE 7,GOLFE | AFLAO-SAGBADO,1.112381983876608,6.1945578812987305
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ca,Grand Lomé,Golfe,Golfe 7,Aflao-Sagbado,SEGBE,Institution de Microfinance Coopad Segbe,Micro-Finance,En activité,True,GOLFE,GOLFE 7,GOLFE | AFLAO-SAGBADO,1.1041383333333334,6.199564999999999
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43c9,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,ADIDOGOME,BOA ADidogome,Banque,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.1651514078291656,6.185986552617569
